X,Y,OBJECTID,c_ord,arro,qua,xbis,ybis,num,let,typ_voie,lib_voie,seq,sit,type,codact,ens,bio,surf,cc_id,cc_niv,niv47,niv18,niv8,niv2
652980.420599997,6866633.3883,82249,74647,18,71,652980.26216579,6866637.38516109,93,,RUE,CHAPELLE,2,R,C,CA202,FRANPRIX,0,2,0,,10202,102,2,1
653076.191,6865606.9928,82251,74892,18,72,653076.191,6865606.9928,62,,RUE,MARX DORMOY,1,R,C,CA201,MONOPRIX,0,3,0,,10202,102,2,1
653179.6184,6865743.181,82252,74951,18,72,653179.6184,6865743.181,75,,RUE,RIQUET,1,R,C,CA302,CARREFOUR CITY,0,2,0,,10202,102,2,1
653193.097800002,6865942.4697,82253,75078,18,72,653193.0978,6865942.4697,8,,RUE,EVANGILE,1,R,C,CA204,PARIS STORE,0,2,0,,10202,102,2,1
653248.136200003,6866363.1069,82254,75345,18,72,653248.1362,6866363.1069,5,,PL,PIERRE MAC ORLAN,1,R,C,CA202,FRANPRIX,0,2,0,,10202,102,2,1
654344.711199999,6865897.1703,82255,75493,19,73,654344.7112,6865897.1703,119,,AV,FLANDRE,1,R,C,CA201,MONOPRIX,0,3,0,,10202,102,2,1
653868.0682,6865327.1878,82257,75584,19,73,653868.0682,6865327.1878,35,,AV,FLANDRE,1,R,C,CA202,FRANPRIX,0,2,0,,10202,102,2,1
653872.136500001,6865250.1056,82258,75620,19,73,653872.1365,6865250.1056,26,,AV,FLANDRE,1,A,C,CB107,LA HALLE,0,2,0,,10301,103,3,1
654280.698899999,6865482.7948,82259,75688,19,73,654280.6989,6865482.7948,63,,QU,SEINE,1,R,C,CH101,HANG ART,0,2,0,,11101,111,5,1
654432.663699999,6865918.6313,82260,75783,19,73,654432.6637,6865918.6313,110,B,AV,FLANDRE,1,R,C,CA302,CARREFOUR CITY,0,2,0,,10202,102,2,1
654414.076700002,6865825.6855,82261,75805,19,73,654420.39365827,6865820.77672844,36,,RUE,JOINVILLE,3,R,C,CA204,SUPERMARCHE DE CHINE,0,2,0,,10202,102,2,1
654253.9428,6865124.7532,82263,75920,19,73,654253.9428,6865124.7532,59,,AV,JEAN JAURES,1,A,C,CA202,CARREFOUR MARKET,0,2,0,,10202,102,2,1
653912.027500004,6864857.503,82264,75995,19,73,653912.0275,6864857.503,13,,AV,SECRETAN,1,R,C,CA201,MONOPRIX,0,3,0,,10202,102,2,1
654251.239500001,6864978.7607,82265,76074,19,73,654251.2395,6864978.7607,87,,RUE,MEAUX,1,R,C,CA203,ALDI,0,2,0,,10202,102,2,1
653964.910800003,6865639.2889,82266,76231,19,73,653964.9108,6865639.2889,40,,RUE,RIQUET,1,R,C,CD403,EMMAUS,0,2,0,,10504,105,3,1
654231.542800002,6865802.2615,82267,76258,19,73,654231.5428,6865802.2615,7,,RUE,MATHIS,1,A,C,CC101,LES ORGUES,0,2,0,,10401,104,3,1
654123.580600001,6865637.1359,82268,76262,19,73,654123.5806,6865637.1359,77,,AV,FLANDRE,1,R,C,CA202,CASINO,0,3,0,,10202,102,2,1
654160.815099999,6865681.1828,82269,76273,19,73,654165.94883887,6865687.31832974,87,,AV,FLANDRE,3,R,C,CA204,TANG FRERES,0,2,0,,10202,102,2,1
653879.701800004,6864513.5132,82270,76289,19,73,653879.7018,6864513.5132,15,,RUE,MEAUX,1,R,C,CF101,MARTEL,0,2,0,,10701,107,3,1
653836.771600001,6864596.8253,82272,76310,19,73,653836.7716,6864596.8253,148,,BD,VILLETTE,1,R,C,CD102,CEDEO,0,2,0,,10501,105,3,1
653739.761299998,6865705.4335,82273,76384,19,73,653739.7613,6865705.4335,58,,RUE,RIQUET,1,R,C,SA405,MAGIC FORM,0,3,0,,10804,108,4,1
653997.8684,6866221.8787,82274,76598,19,74,653997.8684,6866221.8787,247,,RUE,CRIMEE,1,R,C,CA203,LIDL,0,2,0,,10202,102,2,1
655379.365900002,6865122.9983,82275,76792,19,75,655379.3659,6865122.9983,135,,RUE,MANIN,1,R,C,CA204,HYPERCACHER,0,2,0,,10202,102,2,1
655451.925700001,6865553.8271,82276,76897,19,75,655451.9257,6865553.8271,204,,AV,JEAN JAURES,1,R,C,CD201,GIFI,0,3,0,,10502,105,3,1
655569.952699997,6864937.0165,82277,77094,19,75,655569.9527,6864937.0165,51,,RUE,GENERAL BRUNET,1,R,C,CA202,CARREFOUR CITY,0,2,0,,10202,102,2,1
655157.9736,6864053.1062,82278,77260,19,75,655157.9736,6864053.1062,133,,RUE,BELLEVILLE,1,R,C,CA201,MONOPRIX,0,3,0,,10202,102,2,1
654783.682599999,6865294.9004,82279,77343,19,75,654783.6826,6865294.9004,118,,AV,JEAN JAURES,1,A,C,CA201,MONOPRIX,0,3,0,,10202,102,2,1
654795.293799996,6865299.4106,82280,77344,19,75,654795.2938,6865299.4106,120,,AV,JEAN JAURES,1,CC,C,CA302,BIO C'BON,1,2,83,0,10202,102,2,1
655803.936099999,6864126.8617,82282,77423,19,75,655803.9361,6864126.8617,247,,RUE,BELLEVILLE,1,R,C,CD101,TOUSALON,0,3,0,,10501,105,3,1
655611.312899999,6864350.442,82283,77461,19,75,655611.3129,6864350.442,9,,RUE,LOUISE THULIEZ,1,R,C,CA201,MONOPRIX,0,3,0,,10202,102,2,1
654762.8882,6864022.5782,82284,77615,19,76,654762.8882,6864022.5782,26,,AV,SIMON BOLIVAR,1,R,C,CF102,BRICORAMA,0,3,0,,10701,107,3,1
654696.853399999,6864173.2951,82285,77628,19,76,654696.8534,6864173.2951,24,,RUE,PRADIER,1,R,C,CA202,FRANPRIX,0,2,0,,10202,102,2,1
654690.014700003,6864302.6111,82286,77653,19,76,654690.0147,6864302.6111,63,,RUE,FESSART,1,R,C,CA302,CARREFOUR CITY,0,2,0,,10202,102,2,1
654777.498400003,6864931.169,82287,77691,19,76,654777.4984,6864931.169,77,,RUE,MANIN,1,R,C,CG103,RENAULT,0,2,0,,11001,110,3,1
653953.7861,6864591.7515,82289,78255,19,76,653947.09837558,6864581.78784896,26,,RUE,MEAUX,4,R,C,CA204,HYPERCACHER,0,2,0,,10202,102,2,1
654098.492600001,6864468.9406,82290,78256,19,76,654098.4926,6864468.9406,105,,AV,SIMON BOLIVAR,1,A,C,CA202,FRANPRIX,0,2,0,,10202,102,2,1
654236.867200002,6863870.0424,82291,78270,19,76,654236.8672,6863870.0424,12,,BD,VILLETTE,1,R,C,CA204,PARISTORE,0,2,0,,10202,102,2,1
654891.989299998,6863912.4815,82292,78346,20,77,654891.9893,6863912.4815,88,,RUE,BELLEVILLE,1,R,C,CA202,CARREFOUR CITY,0,2,0,,10202,102,2,1
654401.530199997,6863772.9547,82294,78469,20,77,654394.15691912,6863769.85071401,10,,RUE,BELLEVILLE,3,R,C,CH403,BELLACITA,0,2,0,,11104,111,5,1
654368.992200002,6863759.5419,82295,78531,20,77,654365.30664377,6863757.98733405,8,,RUE,BELLEVILLE,2,R,C,CA202,CARREFOUR CITY,0,2,0,,10202,102,2,1
655286.990099996,6864098.8879,82296,78990,20,77,655286.9901,6864098.8879,146,,RUE,BELLEVILLE,1,R,C,CA202,FRANPRIX,0,2,0,,10202,102,2,1
655319.105300002,6863824.7019,82298,79111,20,77,655321.73269587,6863821.68581132,322,,RUE,PYRENEES,2,R,C,CA202,FRANPRIX,0,2,0,,10202,102,2,1
655884.084100001,6863578.7336,82299,79274,20,78,655884.0841,6863578.7336,161,,RUE,MENILMONTANT,1,R,C,CA202,MY AUCHAN,0,2,0,,10202,102,2,1
655892.700400002,6863678.7256,82300,79286,20,78,655892.7004,6863678.7256,142,B,RUE,PELLEPORT,1,R,C,CA203,ALDI,0,2,0,,10202,102,2,1
656272.538400002,6863785.8048,82301,79380,20,78,656272.5384,6863785.8048,61,,RUE,HAXO,1,R,C,CA107,PICARD,0,2,0,,10201,102,2,1
656208.659599997,6863668.8471,82302,79420,20,78,656208.6596,6863668.8471,30,,RUE,SAINT FARGEAU,1,R,C,CA202,FRANPRIX,0,2,0,,10202,102,2,1
656295.374600001,6864198.2993,82303,79478,20,78,656295.3746,6864198.2993,296,,RUE,BELLEVILLE,1,R,C,CA302,CARREFOUR CITY,0,2,0,,10202,102,2,1
656444.382700004,6864220.4806,82304,79497,20,78,656444.3827,6864220.4806,257,,AV,GAMBETTA,1,R,C,CA202,FRANPRIX,0,2,0,,10202,102,2,1
656373.550899997,6863424.5801,82305,79841,20,78,656372.49338766,6863428.43777646,1,,RUE,HAXO,2,R,C,CA302,CARREFOUR CITY,0,2,0,,10202,102,2,1
656112.933799997,6863368.0069,82306,79867,20,78,656112.9338,6863368.0069,133,,AV,GAMBETTA,1,R,C,CA201,MONOPRIX,0,3,0,,10202,102,2,1
655932.296700001,6863185.1363,82307,80029,20,79,655932.2967,6863185.1363,12,,RUE,CHINE,1,R,C,CA302,FRANPRIX,0,2,0,,10202,102,2,1
655766.532600001,6863163.1637,82308,80154,20,79,655766.5326,6863163.1637,228,,RUE,PYRENEES,1,R,C,CA302,CARREFOUR CITY,0,2,0,,10202,102,2,1
654945.301899999,6863244.4509,82309,80535,20,79,654945.3019,6863244.4509,30,,RUE,MENILMONTANT,1,R,C,CA202,CASINO,0,3,0,,10202,102,2,1
655571.4771,6862033.2833,82310,80693,20,79,655571.4771,6862033.2833,154,,BD,CHARONNE,1,R,C,CA203,ALDI,0,2,0,,10202,102,2,1
655484.3741,6862102.8063,82311,80697,20,79,655484.3741,6862102.8063,176,,BD,CHARONNE,1,R,C,SA405,BASIC FIT,0,2,0,,10804,108,4,1
656023.527900003,6862436.9563,82312,80717,20,79,656023.5279,6862436.9563,175,,RUE,PYRENEES,1,R,C,CE401,CENTRE CHOPIN,0,3,0,,10604,106,3,1
655196.638400003,6862838.022,82313,80814,20,79,655196.6384,6862838.022,14,,RUE,AMANDIERS,1,A,C,CA202,FRANPRIX,0,2,0,,10202,102,2,1
655955.323299997,6862789.7841,82314,80829,20,79,655955.3233,6862789.7841,192,,RUE,PYRENEES,1,R,C,CA202,FRANPRIX,0,2,0,,10202,102,2,1
654942.4912,6862918.3379,82315,80855,20,79,654942.4912,6862918.3379,88,,BD,MENILMONTANT,1,R,C,CA303,ALDI,0,2,0,,10202,102,2,1
656053.7403,6861484.2119,82316,81218,20,80,656053.7403,6861484.2119,35,,RUE,AVRON,1,R,C,CA202,AUCHAN,0,2,0,,10202,102,2,1
655922.161600001,6861220.8779,82317,81334,20,80,655922.1616,6861220.8779,20,,BD,CHARONNE,1,R,C,CA201,MONOPRIX,0,3,0,,10202,102,2,1
655978.664999999,6861095.725,82318,81378,20,80,655978.665,6861095.725,11,,CRS,VINCENNES,1,R,C,CF102,CASTORAMA,0,3,0,,10701,107,3,1
655987.362400003,6861094.4886,82319,81379,20,80,655987.3624,6861094.4886,13,,CRS,VINCENNES,1,R,C,CA302,NATURALIA,1,2,0,,10202,102,2,1
656040.4793,6861086.9025,82320,81389,20,80,656040.4793,6861086.9025,21,,CRS,VINCENNES,1,R,C,CD303,DARTY,0,3,0,,10503,105,3,1
656073.459899999,6861082.1913,82321,81390,20,80,656073.4599,6861082.1913,25,,CRS,VINCENNES,1,R,C,GM101,PRINTEMPS,0,3,0,,10101,101,1,1
656418.108999997,6861476.4964,82322,81482,20,80,656418.109,6861476.4964,55,,RUE,PYRENEES,1,R,C,CA302,CARREFOUR CITY,0,2,0,,10202,102,2,1
656398.523900002,6861632.2787,82323,81532,20,80,656398.5239,6861632.2787,73,,RUE,PYRENEES,1,A,C,CA203,LIDL,0,2,0,,10202,102,2,1
656202.755500004,6862184.844,82324,81633,20,80,656202.7555,6862184.844,137,,RUE,PYRENEES,1,A,C,CA107,PICARD,0,2,0,,10201,102,2,1
656730.348300003,6861151.2368,82325,81767,20,80,656730.3483,6861151.2368,100,,RUE,LAGNY,1,R,C,CA202,AUCHAN,0,3,0,,10202,102,2,1
656724.423699997,6861736.0621,82326,81822,20,80,656724.4237,6861736.0621,77,,BD,DAVOUT,1,R,C,CA202,CARREFOUR CITY,0,2,0,,10202,102,2,1
656616.4899,6861969.4265,82327,81868,20,80,656616.4899,6861969.4265,41,,RUE,MOURAUD,4,CC,C,CA203,ALDI,0,3,84,0,10202,102,2,1
655698.461900003,6862018.3619,82328,82039,20,80,655698.4619,6862018.3619,18,,RUE,BAGNOLET,1,A,C,CA202,G20,0,2,0,,10202,102,2,1
656093.692900002,6861824.8383,82329,82234,20,80,656093.6929,6861824.8383,47,,RUE,REUNION,1,A,C,CA202,FRANPRIX,0,2,0,,10202,102,2,1
651945.2355,6862413.9446,82330,82364,1,2,651945.2355,6862413.9446,31,,RUE,BOURDONNAIS,1,R,C,CA202,G20,0,2,0,,10202,102,2,1
651684.990099996,6862511.2675,82331,82380,1,2,651684.9901,6862511.2675,150,,RUE,RIVOLI,1,A,C,SA407,ESPOT,0,3,0,,10804,108,4,1
651726.111100003,6862490.586,82332,82381,1,2,651729.69951676,6862488.81872381,146,,RUE,RIVOLI,2,R,C,CB104,URBAN OUTFITTERS,0,3,0,,10301,103,3,1
651726.111100003,6862490.586,82333,82382,1,2,651726.1111,6862490.586,146,,RUE,RIVOLI,1,A,C,CE503,KING JOUET,0,3,0,,10605,106,3,1
651579.8178,6863479.5367,82335,82643,2,6,651579.8178,6863479.5367,4,,RUE,BOURSE,1,R,C,CA302,MONOP,0,2,0,,10202,102,2,1
652473.7051,6862591.4415,82336,82725,3,12,652473.7051,6862591.4415,52,,RUE,RAMBUTEAU,1,R,C,CF102,LEROY MERLIN,0,3,0,,10701,107,3,1
652736.045100003,6862215.573,82337,82937,4,14,652732.4700472,6862217.36715647,21,,RUE,SAINTE CROIX DE LA BRETONNERIE,2,R,C,CB104,ANTHROPOLOGIE,0,2,0,,10301,103,3,1
652409.7588,6862550.425,82338,82988,4,13,652411.06305265,6862554.20639194,135,,RUE,SAINT MARTIN,2,R,C,CD201,NFT FACTOTY,0,2,0,,10502,105,3,1
650480.187299997,6860814.5414,82339,83313,6,23,650480.1873,6860814.5414,140,B,RUE,RENNES,1,A,C,CB107,ZARA,0,2,0,,10301,103,3,1
651721.673,6861474.8181,82340,83355,6,21,651721.673,6861474.8181,81,,BD,SAINT GERMAIN,1,A,C,CC202,SEPHORA,0,2,0,,10402,104,3,1
650892.275700003,6861781.682,82341,83428,6,24,650892.2757,6861781.682,173,,BD,SAINT GERMAIN,1,R,C,CB105,RALPH LAUREN,0,3,0,,10301,103,3,1
650770.294699997,6861650.4051,82342,83581,7,25,650770.2947,6861650.4051,16,,RUE,GRENELLE,1,R,C,CB104,CELINE,0,2,0,,10301,103,3,1
648888.517899998,6863074.5403,82343,83654,8,29,648891.1892303,6863077.51754611,15,,AV,MONTAIGNE,2,R,C,CH107,MANKO,0,3,0,,11101,111,5,1
649039.299699999,6863139.3966,82344,83697,8,29,649039.2997,6863139.3966,22,,AV,MONTAIGNE,1,R,C,CB205,LOUIS VUITTON,0,2,0,,10302,103,3,1
649091.363600001,6863268.3062,82345,83710,8,29,649091.3636,6863268.3062,1,,RUE,MARIGNAN,1,A,C,CB101,CELINE,0,2,0,,10301,103,3,1
649250.492399998,6863353.1653,82346,83713,8,29,649250.4924,6863353.1653,55,,AV,MONTAIGNE,1,R,C,CB104,CELINE,0,2,0,,10301,103,3,1
652056.2817,6864693.614,82347,83772,9,36,652056.2817,6864693.614,63,,RUE,ROCHECHOUART,1,R,C,CA202,CARREFOUR MARKET,0,2,0,,10202,102,2,1
650649.117200002,6863920.4652,82348,84096,9,34,650649.1172,6863920.4652,36,,RUE,TRONCHET,1,A,C,CB107,GAP,0,2,0,,10301,103,3,1
653635.304200001,6863366.102,82349,84622,11,41,653635.3042,6863366.102,30,,RUE,FAUBOURG DU TEMPLE,1,A,C,CA202,FRANPRIX,0,2,0,,10202,102,2,1
654142.744800001,6860862.4249,82350,84961,12,48,654142.7448,6860862.4249,27,,BD,DIDEROT,1,R,C,CA202,FRANPRIX,0,2,0,,10202,102,2,1
655003.775799997,6859430.1338,82351,84985,12,47,655003.7758,6859430.1338,46,,COUR,SAINT EMILION,1,R,C,CB104,BROWNIE,0,2,0,,10301,103,3,1
652132.851800002,6864079.7959,82352,85122,9,35,652132.8518,6864079.7959,13,,RUE,AMBROISE THOMAS,1,R,C,SA405,LES CERCLES DE LA FORME,0,2,0,,10804,108,4,1
653839.711199999,6861122.6259,82353,85156,12,48,653839.7112,6861122.6259,37,,RUE,LYON,1,R,C,CA202,CARREFOUR MARKET,0,3,0,,10202,102,2,1
654116.295299999,6859725.0352,82354,85597,13,50,654116.2953,6859725.0352,71,,QU,GARE,1,A,C,CF103,SAINT-MACLOU,0,2,0,,10701,107,3,1
652717.4102,6858952.1061,82355,85622,13,51,652717.4102,6858952.1061,30,,AV,ITALIE,75,CC,C,CD201,GIFI,0,2,59,-1,10502,105,3,1
648385.646499999,6864450.3062,82356,86292,17,65,648381.86716135,6864451.61639059,15,,AV,TERNES,2,R,C,CB104,ETAM,0,2,0,,10301,103,3,1
645822.214100003,6861137.4974,82357,86382,16,61,645822.2141,6861137.4974,64,,RUE,AUTEUIL,1,R,C,CA201,MONOPRIX,0,2,0,,10202,102,2,1
650160.740500003,6865024.1479,82358,86526,17,67,650160.7405,6865024.1479,13,,RUE,BOURSAULT,1,A,C,CA302,FRANPRIX,0,2,0,,10202,102,2,1
652339.806599997,6865080.9113,82359,86711,18,71,652343.78190459,6865081.35509432,124,,BD,CHAPELLE,2,R,C,CB204,FOOT LOCKER,0,2,0,,10302,103,3,1
652283.254600003,6865252.1177,82360,86844,18,70,652283.2546,6865252.1177,17,,BD,BARBES,1,A,C,CE101,GIBERT JOSEPH,0,3,0,,10601,106,3,1
651996.471100003,6865013.4422,82361,86948,18,70,651996.4711,6865013.4422,56,,BD,ROCHECHOUART,1,A,C,CD303,BOULANGER,0,3,0,,10503,105,3,1
652559.6149,6865863.4919,82362,87708,18,71,652559.6149,6865863.4919,26,,RUE,ORDENER,1,CI,C,CA202,FRANPRIX,0,3,0,,10202,102,2,1
654564.451300003,6865444.0345,82363,87754,19,73,654564.4513,6865444.0345,149,,RUE,CRIMEE,1,R,C,CA202,FRANPRIX,0,2,0,,10202,102,2,1
656449.384800002,6862904.0821,82364,87903,20,78,656449.3848,6862904.0821,29,,RUE,BELGRAND,1,R,C,CA202,G20,0,2,0,,10202,102,2,1
653823.751400001,6858879.4206,82365,88062,13,50,653823.7514,6858879.4206,14,,RUE,REIMS,1,R,C,CA302,G20,0,2,0,,10202,102,2,1
650573.553900003,6861985.3493,82366,88067,7,25,650573.5539,6861985.3493,236,,BD,SAINT GERMAIN,1,A,C,CD101,CASSINA,0,2,0,,10501,105,3,1
652821.185500003,6864604.3966,82367,88068,10,37,652821.1855,6864604.3966,10,,RUE,DUNKERQUE,35,CC,C,CC202,KIKO,0,2,207,-2,10402,104,3,1
650615.8596,6860495.5219,82368,88069,14,53,650615.8596,6860495.5219,94,,BD,MONTPARNASSE,1,R,C,CD102,AUBADE,0,2,0,,10501,105,3,1
646869.796099998,6862326.5493,82369,88076,16,62,646869.7961,6862326.5493,92,,AV,PAUL DOUMER,1,R,C,CD303,BOULANGER,0,3,0,,10503,105,3,1
649734.660999998,6858290.1221,82371,88079,14,55,649734.661,6858290.1221,33,,AV,PORTE DE CHATILLON,1,R,C,SA405,BASIC FIT,0,3,0,,10804,108,4,1
648788.425800003,6863696.0571,82372,88080,8,29,648784.81907327,6863697.78670178,93,,AV,CHAMPS ELYSEES,2,R,C,CB107,THE KOOPLES,0,2,0,,10301,103,3,1
650873.381099999,6863624.0212,82373,88228,9,34,650872.15765425,6863620.21289585,2,,RUE,SCRIBE,2,R,C,CB104,CLAUDIE PIERLOT,0,2,0,,10301,103,3,1
651151.186399996,6863835.3329,82374,88235,9,34,651151.1864,6863835.3329,21,,BD,HAUSSMANN,1,R,C,GM101,GALERIES LAFAYETTE,0,3,0,,10101,101,1,1
652634.239699997,6862210.5318,82375,88322,4,13,652634.2397,6862210.5318,11,,SQ,SAINTE CROIX DE LA BRETONNERIE,1,R,C,CA114,EATALY,0,3,0,,10201,102,2,1
652152.0612,6862579.4083,82376,88409,1,2,652152.0612,6862579.4083,1,,RUE,PIERRE LESCOT,92,CC,C,CB104,MANGO,0,2,1,-3,10301,103,3,1
654283.445200004,6859105.7307,82377,88802,13,50,654283.4452,6859105.7307,110,,AV,FRANCE,1,A,C,CH303,PRET A MANGER,0,2,0,,11103,111,5,1
654226.3156,6859093.5437,82378,88811,13,50,654226.3156,6859093.5437,1,,RUE,TOLBIAC,1,A,C,CE201,DECATHLON,0,3,0,,10602,106,3,1
648698.720799997,6863671.3641,82379,88982,8,29,648698.7208,6863671.3641,51,,AV,GEORGE V,1,A,C,CB107,KENZO,0,2,0,,10301,103,3,1
648415.267200001,6861138.6255,82380,89224,15,59,648415.2672,6861138.6255,17,,RUE,COMMERCE,1,R,C,CC101,EIFFEL COMMERCE,0,3,0,,10401,104,3,1
647218.712899998,6860396.2669,82381,89684,15,60,647218.7129,6860396.2669,170,,RUE,SAINT CHARLES,1,R,C,CA203,LIDL,0,2,0,,10202,102,2,1
655577.304200001,6865249.7275,82382,89899,19,75,655577.15343901,6865253.72465788,145,,BD,SERURIER,2,R,C,CA302,G20,0,2,0,,10202,102,2,1
651839.6611,6862407.3614,82383,90177,1,1,651839.6611,6862407.3614,75,,RUE,RIVOLI,1,R,C,CC202,SEPHORA,0,2,0,,10402,104,3,1
651839.6611,6862407.3614,82384,90178,1,1,651839.6611,6862407.3614,75,,RUE,RIVOLI,1,A,C,CB107,ZARA,0,3,0,,10301,103,3,1
651801.973499998,6862324.9944,82385,90179,1,1,651801.9735,6862324.9944,1,,RUE,PONT NEUF,1,R,C,CH109,KONG RESTAURANT,0,2,0,,11101,111,5,1
648899.692199998,6863031.7299,82388,90895,8,29,648896.54359864,6863029.26285532,2,,AV,MONTAIGNE,2,R,C,CB205,BOTTEGA VENETA,0,2,0,,10302,103,3,1
649128.9005,6863194.18,82389,90900,8,29,649128.9005,6863194.18,15,,RUE,FRANCOIS IER,1,A,C,CB101,CHRISTIAN DIOR,0,3,0,,10301,103,3,1
650496.200300001,6863423.3776,82390,90929,8,31,650496.2003,6863423.3776,15,,RUE,CHEVALIER DE SAINT GEORGE,1,A,C,CH303,PRET A MANGER,0,2,0,,11103,111,5,1
648115.306199998,6864108.5074,82391,91585,17,65,648118.9080826,6864106.76773287,10,,AV,GRANDE ARMEE,2,R,C,CG106,URGENCE SCOOTERS,0,3,0,,11001,110,3,1
654315.895400003,6859052.3274,82393,92141,13,50,654315.8954,6859052.3274,102,,AV,France,1,A,C,CA201,MONOPRIX,0,3,0,,10202,102,2,1
648157.3332,6861511.6472,82394,93064,15,59,648157.3332,6861511.6472,23,,RUE,GEORGE BERNARD SHAW,1,R,C,CA302,G20,0,2,0,,10202,102,2,1
652529.684500001,6866827.6237,82395,93067,18,71,652529.6845,6866827.6237,30,,AV,PORTE DES POISSONNIERS,1,R,C,CA302,FRANPRIX,0,2,0,,10202,102,2,1
650669.473399997,6862095.308,82396,93557,7,25,650669.4734,6862095.308,37,,RUE,BAC,1,A,C,CA201,MONOPRIX,0,2,0,,10202,102,2,1
650688.954000004,6862136.6338,82397,93560,7,25,650688.954,6862136.6338,31,,RUE,BAC,1,R,C,CB107,ERIC BOMPARD,0,2,0,,10301,103,3,1
650695.408799998,6862150.3284,82398,93561,7,25,650695.4088,6862150.3284,29,,RUE,BAC,1,A,C,CD103,POLTRONA FRAU,0,2,0,,10501,105,3,1
649369.6862,6863520.4529,82399,93613,8,30,649369.6862,6863520.4529,12,,RPT,CHAMPS ELYSEES MARCEL DASSAULT,1,A,C,CB104,ZADIG & VOLTAIRE,0,2,0,,10301,103,3,1
649336.164399996,6864372.5056,82400,93676,8,32,649336.1644,6864372.5056,43,,RUE,LISBONNE,1,R,C,CA302,MONOP,0,2,0,,10202,102,2,1
649316.053800002,6860737.5029,82401,93702,15,58,649316.0538,6860737.5029,20,,RUE,LECOURBE,1,R,C,CA202,BIO C'BON,1,2,0,,10202,102,2,1
654275.737599999,6859126.1699,82402,94538,13,50,654272.65110167,6859123.62558712,29,,RUE,NEUVE TOLBIAC,2,A,C,CD303,DARTY,0,3,0,,10503,105,3,1
647472.6237,6861059.3397,82403,94641,15,60,647472.6237,6861059.3397,38,,RUE,LINOIS,1,CC,C,CE503,LA GRANDE RECRE,0,2,217,0,10605,106,3,1
651084.067699999,6863795.0069,82404,95328,9,34,651084.0677,6863795.0069,12,,RUE,HALEVY,1,A,C,CE407,APPLE STORE,0,3,0,,10604,106,3,1
647348.086000003,6861185.4717,82405,96140,15,60,647348.086,6861185.4717,12,,RUE,LINOIS,5,CC,C,CH101,ECLECTIC,0,3,216,0,11101,111,5,1
647348.086000003,6861185.4717,82406,96142,15,60,647348.086,6861185.4717,12,,RUE,LINOIS,3,CC,C,CC202,SEPHORA,0,2,216,0,10402,104,3,1
647348.086000003,6861185.4717,82407,96143,15,60,647348.086,6861185.4717,12,,RUE,LINOIS,36,CC,C,CD303,DARTY,0,3,216,-1,10503,105,3,1
647348.086000003,6861185.4717,82408,96160,15,60,647348.086,6861185.4717,12,,RUE,LINOIS,23,CC,C,CB107,UNIQLO,0,2,216,0,10301,103,3,1
647348.086000003,6861185.4717,82409,96163,15,60,647348.086,6861185.4717,12,,RUE,LINOIS,26,CC,C,CD201,NATURE ET DECOUVERTES,0,2,216,0,10502,105,3,1
647348.086000003,6861185.4717,82410,96164,15,60,647348.086,6861185.4717,12,,RUE,LINOIS,61,CC,C,CB107,ZARA,0,3,216,1,10301,103,3,1
647348.086000003,6861185.4717,82411,96189,15,60,647348.086,6861185.4717,12,,RUE,LINOIS,75,CC,C,CB107,H & M,0,3,216,2,10301,103,3,1
647348.086000003,6861185.4717,82412,96195,15,60,647348.086,6861185.4717,12,,RUE,LINOIS,69,CC,C,CB111,FOOT LOCKER,0,2,216,2,10301,103,3,1
647348.086000003,6861185.4717,82413,96200,15,60,647348.086,6861185.4717,12,,RUE,LINOIS,83,CC,C,CE601,FNAC,0,3,216,3,10606,106,3,1
647348.086000003,6861185.4717,82414,96203,15,60,647348.086,6861185.4717,12,,RUE,LINOIS,80,CC,C,CD201,MAISONS DU MONDE,0,3,216,3,10502,105,3,1
647348.086000003,6861185.4717,82415,96204,15,60,647348.086,6861185.4717,12,,RUE,LINOIS,79,CC,C,CB111,NIKE,0,2,216,3,10301,103,3,1
647348.086000003,6861185.4717,82416,96211,15,60,647348.086,6861185.4717,12,,RUE,LINOIS,30,CC,C,CD201,BOCONCEPT,0,2,216,-1,10502,105,3,1
650514.8983,6860867.5446,82417,96888,6,23,650517.06278489,6860870.9083784,136,,RUE,RENNES,2,R,C,CB107,UNIQLO,0,3,0,,10301,103,3,1
651471.175800003,6859272.3254,82418,97107,14,54,651471.1758,6859272.3254,5,,RUE,DAREAU,1,R,C,CA202,FRANPRIX,0,2,0,,10202,102,2,1
654153.385600001,6866683.5349,82419,97426,19,74,654149.38759574,6866683.40855932,189,,BD,MACDONALD,2,R,C,CA202,E. LECLERC,0,3,0,,10202,102,2,1
654025.8345,6866680.5956,82420,97435,19,74,654025.8345,6866680.5956,207,,BD,MACDONALD,1,R,C,CE201,DECATHLON,0,3,0,,10602,106,3,1
656242.810000002,6863547.5012,82421,98146,20,78,656242.81,6863547.5012,94,,AV,GAMBETTA,1,R,C,CA202,CARREFOUR MARKET,0,3,0,,10202,102,2,1
655589.369099997,6861905.4544,82422,98426,11,44,655589.3691,6861905.4544,103,,BD,CHARONNE,1,R,C,CA202,CARREFOUR MARKET,0,3,0,,10202,102,2,1
649680.5,6865690.2,82423,98481,17,67,649680.5,6865690.2,17,,PL,FRANCOISE DORIN,1,R,C,CF102,TRUFFAUT,0,3,0,,10701,107,3,1
